id,title,imdb,date,author_name,author_id,lang,comment,releases,subscene_link,fileLink
1356178,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:30:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E02.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800632,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800632.zip
1356209,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:38:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E16.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800651,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800651.zip
1356213,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:38:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E15.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800650,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800650.zip
1356235,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:36:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E12.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800647,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800647.zip
1356274,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2014-12-18 22:06:00",SLIFER.,825590,kurdish,"raw = Leopard Raw | Our blog = Beston-Subs.blogspot.com","["Nanatsu No Taizai 09"]",nanatsu-no-taizai/kurdish/1032095,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-1032095.zip
1356285,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:39:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E17.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800652,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800652.zip
1356299,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:31:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E03.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800633,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800633.zip
1356334,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2014-12-06 17:46:00",SLIFER.,825590,kurdish,www.beston-subs.blogspot.com,"["Nanatsu No Taizai 03"]",nanatsu-no-taizai/kurdish/1023918,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-1023918.zip
1356362,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:30:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E01.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800631,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800631.zip
1356368,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2014-12-06 17:47:00",SLIFER.,825590,kurdish,www.beston-subs.blogspot.com,"["Nanatsu No Taizai 04"]",nanatsu-no-taizai/kurdish/1023919,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-1023919.zip
1356369,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:32:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E05.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800635,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800635.zip
1356383,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:37:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E14.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800649,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800649.zip
1356420,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2014-12-06 17:45:00",SLIFER.,825590,kurdish,www.beston-subs.blogspot.com,"["Nanatsu No Taizai 02"]",nanatsu-no-taizai/kurdish/1023917,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-1023917.zip
1356638,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:34:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E08.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800641,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800641.zip
1356679,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:39:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E18.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800653,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800653.zip
1356707,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:33:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E07.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800639,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800639.zip
1356903,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2014-12-06 17:48:00",SLIFER.,825590,kurdish,www.beston-subs.blogspot.com,"["Nanatsu No Taizai 05"]",nanatsu-no-taizai/kurdish/1023920,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-1023920.zip
1357549,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2014-12-19 15:36:00",SLIFER.,825590,kurdish,"Raw = Leopard Raws | our Blog = Beston-subs.blogspot.com","["Nanatsu No Taizai 10"]",nanatsu-no-taizai/kurdish/1032509,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-1032509.zip
1357819,"The Seven Deadly Sins (Nanatsu no taizai / 七つの大罪) - First Season",3909224,"2022-06-13 17:41:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ] Nanatsu no Taizai 2014 - S1E21.NF.Version.1080p"]",nanatsu-no-taizai/kurdish/2800656,nanatsu-no-taizai/nanatsu-no-taizai_kurdish-2800656.zip
1357882,"Nanga Parbat",1361349,"2019-08-06 13:40:00",Arsalan11,1245129,kurdish,Nanga.Parbat.2010.720p.KURDISH,"["Nanga.Parbat.2010.720p.KURDISH"]",nanga-parbat/kurdish/2028156,nanga-parbat/nanga-parbat_kurdish-2028156.zip
1361367,Naruto,409591,"2022-07-06 07:40:00",NahroStar,1237237,kurdish,"ژێرنووسی ناروتۆ، وەرگێڕانی: نەهرۆ ستار","["Naruto Kurdish Subtitle [Ep076]"]",naruto/kurdish/2822611,naruto/naruto_kurdish-2822611.zip
1361529,Naruto,409591,"2022-07-06 07:36:00",NahroStar,1237237,kurdish,"ژێرنووسی ناروتۆ، وەرگێڕانی: نەهرۆ ستار","["Naruto Kurdish Subtitle [Ep074]"]",naruto/kurdish/2822609,naruto/naruto_kurdish-2822609.zip
1361701,Naruto,409591,"2022-07-06 07:39:00",NahroStar,1237237,kurdish,"ژێرنووسی ناروتۆ، وەرگێڕانی: نەهرۆ ستار","["Naruto Kurdish Subtitle [Ep075]"]",naruto/kurdish/2822610,naruto/naruto_kurdish-2822610.zip
1365277,"Nayer FT. Pitbull ",1179904,"2018-08-02 00:14:00",MASHKHAL,1025995,kurdish,,"["Nayer - Suave (Kiss Me) ft. Pitbull, Mohombi"]",nayer-ft-pitbull-and-mohombi-suave/kurdish/1816830,nayer-ft-pitbull-and-mohombi-suave/nayer-ft-pitbull-and-mohombi-suave_kurdish-1816830.zip
1373256,Neighbors,11508,"2021-03-24 16:11:00",RevivedCinema,1306234,kurdish,🔴T.me/KurdishSubtitle🔴,"["Neighbors.1920.1080p.Remux.AVC.FLAC.2.0-IK", "Neighbors.1920.720p.BluRay.FLAC.HDCLUB-Skazhutin"]",neighbors-1920/kurdish/2427476,neighbors-1920/neighbors-1920_kurdish-2427476.zip
1394249,"No Man",8335218,"2021-03-26 06:47:00",zanameriwan,1333653,kurdish,"بەشی چوارەمی وەرزی یەکەم","["No.Man.s.Land4@kurdi_film"]",no-mans-land-first-season/kurdish/2429153,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429153.zip
1394250,"No Man",8335218,"2021-03-26 06:43:00",zanameriwan,1333653,kurdish,"بەشی یەکەمی وەرزی یەکەم","["no mans land"]",no-mans-land-first-season/kurdish/2429148,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429148.zip
1394264,"No Man",8335218,"2021-03-26 06:55:00",zanameriwan,1333653,kurdish,"بەشی هەشتەمی وەرزی یەکەم","["No.Mans.Land8@kurdi_film"]",no-mans-land-first-season/kurdish/2429163,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429163.zip
1394310,"No Man",8335218,"2021-03-26 06:50:00",zanameriwan,1333653,kurdish,"بەشی شەشەمی وەرزی یەکەم","["No.Man.s.Land6@kurdi_film"]",no-mans-land-first-season/kurdish/2429157,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429157.zip
1394564,"No Man",8335218,"2021-03-26 06:54:00",zanameriwan,1333653,kurdish,"بەشی حەوتەمی وەرزی یەکەم","["No.Mans.Land7@kurdi_film"]",no-mans-land-first-season/kurdish/2429161,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429161.zip
1395005,"No Man",8335218,"2021-03-26 06:45:00",zanameriwan,1333653,kurdish,"بەشی دووهەمی وەرزی یەکەم","["No.Man.s.Land2@kurdi_film"]",no-mans-land-first-season/kurdish/2429150,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429150.zip
1395197,"No Man",8335218,"2021-03-26 06:50:00",zanameriwan,1333653,kurdish,"بەشی پێنجەمی وەرزی یەکەم","["No.Man.s.Land5@kurdi_film"]",no-mans-land-first-season/kurdish/2429155,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429155.zip
1395427,"No Man",8335218,"2021-03-26 06:46:00",zanameriwan,1333653,kurdish,"بەشی سێهەمی وەرزی یەکەم","["No.Man.s.Land3@kurdi_film"]",no-mans-land-first-season/kurdish/2429152,no-mans-land-first-season/no-mans-land-first-season_HI_kurdish-2429152.zip
1431463,"One Direction - You and I",0,"2014-11-27 08:29:00",Hemin.I.Nasir,892496,kurdish,"Translated by Hemin",[],one-direction-you-and-i/kurdish/1019163,one-direction-you-and-i/one-direction-you-and-i_kurdish-1019163.zip
1435560,"One Piece",388629,"2022-05-23 17:42:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1018.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2783186,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2783186.zip
1435608,"One Piece",388629,"2023-08-13 00:36:00",s1po0,1416150,kurdish,"Snap:: s1po0
Tiktok:: s1po0","["one piece episode 860---879"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/3148670,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-3148670.zip
1435668,"One Piece",388629,"2022-05-10 17:46:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E915.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2771520,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2771520.zip
1435679,"One Piece",388629,"2022-06-11 14:03:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1019.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2798938,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2798938.zip
1435709,"One Piece",388629,"2022-05-10 17:44:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E914.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2771518,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2771518.zip
1435739,"One Piece",388629,"2022-05-08 11:27:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1016.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2769420,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2769420.zip
1435780,"One Piece",388629,"2023-08-11 13:35:00",s1po0,1416150,kurdish,"Snap:: s1po0
Tiktok:: s1po0","["One piece episode 840---859"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/3147560,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-3147560.zip
1435835,"One Piece",388629,"2022-05-07 12:14:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1015.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2768398,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2768398.zip
1435867,"One Piece",388629,"2023-08-09 20:48:00",s1po0,1416150,kurdish,"snap:: s1po0
tiktok:: s1po0","["One piece episode 801---819"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/3146561,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-3146561.zip
1435936,"One Piece",388629,"2022-05-15 07:34:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1017.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2776178,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2776178.zip
1435957,"One Piece",388629,"2022-06-19 15:19:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1022.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2805821,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2805821.zip
1435992,"One Piece",388629,"2023-08-10 19:56:00",s1po0,1416150,kurdish,"Snap::s1po0
Tiktok::s1po0","["One piece episode 820---839"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/3147069,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-3147069.zip
1436071,"One Piece",388629,"2022-06-12 12:04:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1021.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2799643,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2799643.zip
1436334,"One Piece: Jango Dance Carnival",975707,"2022-05-05 11:49:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["One Piece - Jango",one-piece-jango-dance-carnival/kurdish/2766531,one-piece-jango-dance-carnival/one-piece-jango-dance-carnival_kurdish-2766531.zip
1436399,"One Piece: Yume no Soccer Ou!",997083,"2022-05-05 13:37:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["One Piece - The Dream King of Soccer! 2002 1080p"]",one-piece-dream-soccer-king/kurdish/2766580,one-piece-dream-soccer-king/one-piece-dream-soccer-king_kurdish-2766580.zip
1436707,"One Piece",388629,"2022-06-11 21:23:00",Amanj_Latif,1318406,kurdish,"🇦Ⓜ🇦🅽🅹.🅻🅰🆃🅸🅵 وەرگێڕان","["[AMANJ]One Piece - E1020.Kurdish"]",one-piece-complete-series-wan-piisu-one-piece/kurdish/2799210,one-piece-complete-series-wan-piisu-one-piece/one-piece-complete-series-wan-piisu-one-piece_kurdish-2799210.zip
1440356,"Ong Bak 2 (องค์บาก 2)",785035,"2011-11-13 10:23:00",kamil-hama,602328,kurdish,,"["Ong-Bak 2 2008 READ NFO DVDRip XviD-d0h"]",ong-bak-2-2/kurdish/505239,ong-bak-2-2/ong-bak-2-2_HI_kurdish-505239.zip
1440399,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-04-28 15:22:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E3_1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3079074,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3079074.zip
1440410,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-11 13:00:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E10_1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3088051,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3088051.zip
1440505,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-01-13 20:20:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E1_1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/2980915,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-2980915.zip
1440508,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-02-10 16:56:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E2 _480p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3009723,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3009723.zip
1440518,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-10 12:34:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["World",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3087324,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3087324.zip
1440519,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-06-14 06:56:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E12_1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3108294,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3108294.zip
1440525,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-04 12:24:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E5 _480p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3083187,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3083187.zip
1440534,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-06-08 17:34:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E11 _1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3105242,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3105242.zip
1440545,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-10 12:28:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["World",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3087322,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3087322.zip
1440654,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-04 19:42:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E6_1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3083397,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3083397.zip
1440743,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-02 14:22:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E4 _480p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3081959,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3081959.zip
1441337,"Oniichan wa Oshimai! (Onimai: I",21929424,"2023-05-11 12:59:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Oniichan wa Oshimai S1 E9_1080p"]",oniichan-wa-oshimai-onimai-im-now-your-sister/kurdish/3088049,oniichan-wa-oshimai-onimai-im-now-your-sister/oniichan-wa-oshimai-onimai-im-now-your-sister_kurdish-3088049.zip
1442918,"Open Heart",2348322,"2018-11-08 10:24:00",,1176690,kurdish,"Eight Rwandan children leave their families behind to embark on a life-or-death journey seeking high-risk heart surgery in Sudan. Their hearts ravaged by a treatable disease from childhood strep throat, they have only months left to live. Open Heart revea",[],open-heart/kurdish/1877235,open-heart/open-heart_kurdish-1877235.zip
1444851,Oppenheimer,15398776,"2023-07-24 22:22:00",Don_Fabio,1457001,kurdish,"کوردی- سۆرانی","["--",oppenheimer/kurdish/3135494,oppenheimer/oppenheimer_kurdish-3135494.zip
1454640,"Our Hospitality",14341,"2021-04-09 20:19:00",RevivedCinema,1306234,kurdish,🔴T.me/KurdishSubtitle🔴,"["Our.Hospitality.1923.BluRay.1080p.DTS.x264-CHD", "Our.Hospitality.1923.720p.BluRay.DTS.AC3.HDCLUB-Skazhutin", "Our.Hospitality.1923.576p.BluRay.x264-HANDJOB", "Our.Hospitality.1923.720p.BluRay.x264.x0r", "Our.Hospitality.1923.1080p.BluRay.H264.AAC-RARBG", "Our.Hospitality.1923.720p.BluRay.H264.AAC-RARBG"]",our-hospitality/kurdish/2443653,our-hospitality/our-hospitality_kurdish-2443653.zip
1461366,"Overlord - First Season",4869896,"2021-03-25 20:53:00",Kurdbest,1109219,kurdish,,"["[KurdBest][Overlord-S1-Ep1-13][KurdishSub]"]",overlord-2015/kurdish/2428772,overlord-2015/overlord-2015_kurdish-2428772.zip
1463050,"Owari no Seraph: Kyuuketsuki Shahar",0,"2023-05-05 11:43:00",AyubTahseen,1435868,kurdish,"» وەرگێران» ایوب تحسین","["Owari no Seraph: Kyuuketsuki Shahar[ 720_p]"]",owari-no-seraph-kyuuketsuki-shahar/kurdish/3083850,owari-no-seraph-kyuuketsuki-shahar/owari-no-seraph-kyuuketsuki-shahar_kurdish-3083850.zip
1464579,Padmaavat,5935704,"2018-04-07 07:38:00",,1131117,kurdish,,[],padmavati/kurdish/1752281,padmavati/padmavati_kurdish-1752281.zip
1465127,"Pain and Glory (Dolor y gloria)",8291806,"2019-10-09 14:23:00",Hawbash_Kurd,1194543,kurdish,"تکایە بۆ هەر ماڵپەڕێک و کەسێک کە دەیبەیت، ئاماژە بەناوی وەرگێڕەکەی بدە.. چونکە ماندووبوونێکی زۆرمان پێوەی چەشتووە. سوپاس","["Dolor y Gloria 2019 1080p NF WEB-Rip DDP5 1 HEVC-DDR[EtHD].Kurdish"]",pain-and-glory/kurdish/2065897,pain-and-glory/pain-and-glory_kurdish-2065897.zip
1475806,"Partners for Justice (Investigation Couple / Gumbeobnamnyeo / 검법남녀)",0,"2023-06-29 10:22:00",solyn,1480344,kurdish,,"["Partners.for.Justice.S01E01.1080p.NF.WEB-DL.DDP2.0.x264-Imagine_Kurdish "]",partners-for-justice-investigation-couple-gumbeobnamnyeo/kurdish/3117116,partners-for-justice-investigation-couple-gumbeobnamnyeo/partners-for-justice-investigation-couple-gumbeobnamnyeo_kurdish-3117116.zip
1476116,"Partners for Justice (Investigation Couple / Gumbeobnamnyeo / 검법남녀)",0,"2023-06-29 10:23:00",solyn,1480344,kurdish,,"["Partners.for.Justice.S01E02.1080p.NF.WEB-DL.DDP2.0.x264-Imagine_Kurdish"]",partners-for-justice-investigation-couple-gumbeobnamnyeo/kurdish/3117117,partners-for-justice-investigation-couple-gumbeobnamnyeo/partners-for-justice-investigation-couple-gumbeobnamnyeo_kurdish-3117117.zip
1476817,"Partners for Justice (Investigation Couple / Gumbeobnamnyeo / 검법남녀)",0,"2023-07-14 08:59:00",solyn,1480344,kurdish,,"["Partners.for.Justice.S01E03.1080p.NF.WEB-DL.DDP2.0.x264-Imagine_Kurdish"]",partners-for-justice-investigation-couple-gumbeobnamnyeo/kurdish/3127486,partners-for-justice-investigation-couple-gumbeobnamnyeo/partners-for-justice-investigation-couple-gumbeobnamnyeo_kurdish-3127486.zip
1489768,"Perfume: The Story of a Murderer",396171,"2018-06-11 19:16:00",husenosman,1148315,kurdish,"پێشکەشە بە هەموو کەسێک،ببورەن لەکەم کورتی","["husen osman", "Perfume: The Story of a Murderer "]",perfume-the-story-of-a-murderer/kurdish/1790073,perfume-the-story-of-a-murderer/perfume-the-story-of-a-murderer_HI_kurdish-1790073.zip
1489994,"Perfume: The Story of a Murderer",396171,"2018-06-11 19:22:00",husenosman,1148315,kurdish,,"["husen osman"]",perfume-the-story-of-a-murderer/kurdish/1790077,perfume-the-story-of-a-murderer/perfume-the-story-of-a-murderer_kurdish-1790077.zip
